Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Variety Database 1]	Characteristics[Variety Database 2]	Characteristics[Biological Material Latitude]	Characteristics[Biological Material Longitude]	Characteristics[Original Coding]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]
genotype_314	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Humber	http://wheatpedigree.net/sort/show/97732	NA	54.8333333333333	8.15	GW0316	Phenotyping	sample_1918	2009	CEC	1
genotype_314	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Humber	http://wheatpedigree.net/sort/show/97732	NA	54.8333333333333	8.15	GW0316	Phenotyping	sample_1919	2009	CEC	2
genotype_314	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Humber	http://wheatpedigree.net/sort/show/97732	NA	52.1	11	GW0316	Phenotyping	sample_3118	2010	AHL	1
genotype_314	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Humber	http://wheatpedigree.net/sort/show/97732	NA	52.1	11	GW0316	Phenotyping	sample_720	2009	AHL	3
genotype_314	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Humber	http://wheatpedigree.net/sort/show/97732	NA	54.8333333333333	8.15	GW0316	Phenotyping	sample_5520	2010	CEC	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_5522	2010	CEC	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.3333333333333	10.3333333333333	GW0317	Phenotyping	sample_6722	2010	LAF	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.3333333333333	10.3333333333333	GW0317	Phenotyping	sample_6723	2010	LAF	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.3333333333333	10.3333333333333	GW0317	Phenotyping	sample_6721	2010	LAF	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	51.15	9.83333333333333	GW0317	Phenotyping	sample_4322	2010	BOD	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	51.15	9.83333333333333	GW0317	Phenotyping	sample_4323	2010	BOD	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	51.15	9.83333333333333	GW0317	Phenotyping	sample_4321	2010	BOD	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_1922	2009	CEC	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_722	2009	AHL	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_3121	2010	AHL	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_721	2009	AHL	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_3122	2010	AHL	2
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_5523	2010	CEC	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_1921	2009	CEC	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_5521	2010	CEC	1
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	54.8333333333333	8.15	GW0317	Phenotyping	sample_1923	2009	CEC	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_3123	2010	AHL	3
genotype_315	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hyperion	http://wheatpedigree.net/sort/show/97733	NA	52.1	11	GW0317	Phenotyping	sample_723	2009	AHL	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.3333333333333	10.3333333333333	GW0318	Phenotyping	sample_6726	2010	LAF	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.3333333333333	10.3333333333333	GW0318	Phenotyping	sample_6725	2010	LAF	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.3333333333333	10.3333333333333	GW0318	Phenotyping	sample_6724	2010	LAF	1
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_5524	2010	CEC	1
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	51.15	9.83333333333333	GW0318	Phenotyping	sample_4324	2010	BOD	1
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	51.15	9.83333333333333	GW0318	Phenotyping	sample_4326	2010	BOD	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	51.15	9.83333333333333	GW0318	Phenotyping	sample_4325	2010	BOD	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_1925	2009	CEC	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_725	2009	AHL	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_3124	2010	AHL	1
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_3125	2010	AHL	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_3126	2010	AHL	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_726	2009	AHL	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	52.1	11	GW0318	Phenotyping	sample_724	2009	AHL	1
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_5526	2010	CEC	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_5525	2010	CEC	2
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_1926	2009	CEC	3
genotype_316	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Istabraq	http://wheatpedigree.net/sort/show/97735	NA	54.8333333333333	8.15	GW0318	Phenotyping	sample_1924	2009	CEC	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_729	2009	AHL	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	51.15	9.83333333333333	GW0319	Phenotyping	sample_4329	2010	BOD	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	51.15	9.83333333333333	GW0319	Phenotyping	sample_4327	2010	BOD	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	51.15	9.83333333333333	GW0319	Phenotyping	sample_4328	2010	BOD	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.3333333333333	10.3333333333333	GW0319	Phenotyping	sample_6727	2010	LAF	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.3333333333333	10.3333333333333	GW0319	Phenotyping	sample_6729	2010	LAF	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.3333333333333	10.3333333333333	GW0319	Phenotyping	sample_6728	2010	LAF	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_727	2009	AHL	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_5528	2010	CEC	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_5529	2010	CEC	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_1929	2009	CEC	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_1928	2009	CEC	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_5527	2010	CEC	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	54.8333333333333	8.15	GW0319	Phenotyping	sample_1927	2009	CEC	1
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_3129	2010	AHL	3
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_3128	2010	AHL	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_728	2009	AHL	2
genotype_317	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	http://wheatpedigree.net/sort/show/88112	NA	52.1	11	GW0319	Phenotyping	sample_3127	2010	AHL	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_1930	2009	CEC	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_5531	2010	CEC	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_1932	2009	CEC	3
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_5530	2010	CEC	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	51.15	9.83333333333333	GW0320	Phenotyping	sample_4330	2010	BOD	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_1931	2009	CEC	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	54.8333333333333	8.15	GW0320	Phenotyping	sample_5532	2010	CEC	3
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	51.15	9.83333333333333	GW0320	Phenotyping	sample_4331	2010	BOD	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.3333333333333	10.3333333333333	GW0320	Phenotyping	sample_6731	2010	LAF	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	51.15	9.83333333333333	GW0320	Phenotyping	sample_4332	2010	BOD	3
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_732	2009	AHL	3
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_3131	2010	AHL	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_730	2009	AHL	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_3132	2010	AHL	3
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_3130	2010	AHL	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.1	11	GW0320	Phenotyping	sample_731	2009	AHL	2
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.3333333333333	10.3333333333333	GW0320	Phenotyping	sample_6730	2010	LAF	1
genotype_318	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Malacca	http://wheatpedigree.net/sort/show/79382	NA	52.3333333333333	10.3333333333333	GW0320	Phenotyping	sample_6732	2010	LAF	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.3333333333333	10.3333333333333	GW0321	Phenotyping	sample_6735	2010	LAF	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_3133	2010	AHL	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_733	2009	AHL	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_735	2009	AHL	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.3333333333333	10.3333333333333	GW0321	Phenotyping	sample_6734	2010	LAF	2
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	51.15	9.83333333333333	GW0321	Phenotyping	sample_4333	2010	BOD	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	51.15	9.83333333333333	GW0321	Phenotyping	sample_4335	2010	BOD	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	51.15	9.83333333333333	GW0321	Phenotyping	sample_4334	2010	BOD	2
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_3134	2010	AHL	2
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_1935	2009	CEC	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_1933	2009	CEC	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_5535	2010	CEC	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_1934	2009	CEC	2
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_5533	2010	CEC	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_734	2009	AHL	2
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.1	11	GW0321	Phenotyping	sample_3135	2010	AHL	3
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	52.3333333333333	10.3333333333333	GW0321	Phenotyping	sample_6733	2010	LAF	1
genotype_319	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Marksman	http://wheatpedigree.net/sort/show/97747	NA	54.8333333333333	8.15	GW0321	Phenotyping	sample_5534	2010	CEC	2
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	51.15	9.83333333333333	GW0032	Phenotyping	sample_4337	2010	BOD	2
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	51.15	9.83333333333333	GW0032	Phenotyping	sample_4338	2010	BOD	3
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	51.15	9.83333333333333	GW0032	Phenotyping	sample_4336	2010	BOD	1
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	54.8333333333333	8.15	GW0032	Phenotyping	sample_5537	2010	CEC	2
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	54.8333333333333	8.15	GW0032	Phenotyping	sample_1936	2009	CEC	1
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	54.8333333333333	8.15	GW0032	Phenotyping	sample_5536	2010	CEC	1
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	54.8333333333333	8.15	GW0032	Phenotyping	sample_1937	2009	CEC	2
genotype_32	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Enorm	http://wheatpedigree.net/sort/show/88078	https://www.proplanta.de/Pflanzenbauberater/Sorten/Enorm-Winterweichweizen_sks_2803WW1.html	54.8333333333333	8.15	GW0032	Phenotyping	sample_1938	2009	CEC	3
